UNITID,GR_Source,Adj6yrGrad,Adj6yrAAH,6yrGrad,6yrAAH,6yrAA,6yrH,Xfer,XferAAH,XferAA,XferH
447175,2014-2016,N/A,N/A,0.3,0.29,0.29,0.28,N/A,N/A,N/A,N/A
447209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447272,2015-2016,0.4,0.5,0.4,0.5,0,1,N/A,N/A,N/A,N/A
447290,2016,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A
447379,2014-2016,N/A,N/A,0.55,0.52,0.36,0.62,N/A,N/A,N/A,N/A
447403,2014-2016,0.6,0.44,0.59,0.43,0.38,0.46,0.01,0.01,0.02,0.01
447421,2016,1,1,1,1,N/A,1,N/A,N/A,N/A,N/A
447458,2014-2016,0.47,0.3,0.47,0.3,0.24,0.41,N/A,N/A,N/A,N/A
447476,2016,N/A,N/A,0.5,0,0,N/A,N/A,N/A,N/A,N/A
447582,2014-2016,0.18,0.23,0.14,0.18,0.16,0.67,0.08,0.11,0.11,0
447591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447634,2014-2016,N/A,N/A,0.6,0.61,0.54,0.62,N/A,N/A,N/A,N/A
447689,2016,0.17,0.13,0.17,0.13,0.1,0.2,0.36,0.37,0.38,0.34
447698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447759,2014-2016,N/A,N/A,0.69,0.69,0.73,0.69,N/A,N/A,N/A,N/A
447768,2014-2016,0.68,0.67,0.68,0.66,0.59,0.68,0.01,0.01,0.01,0.01
447777,2016,N/A,N/A,0.8,1,N/A,1,N/A,N/A,N/A,N/A
447801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
447847,2014-2016,N/A,N/A,0.72,0,N/A,0,N/A,N/A,N/A,N/A
447935,2014-2016,N/A,N/A,0.6,0.69,0.62,0.9,N/A,N/A,N/A,N/A
447953,2014-2016,0.25,0.21,0.25,0.21,0.16,0.27,N/A,N/A,N/A,N/A
447999,2014-2016,N/A,N/A,0.81,0.74,0.62,0.92,N/A,N/A,N/A,N/A
448026,2014-2016,N/A,N/A,0.74,0.25,0,0.5,N/A,N/A,N/A,N/A
448220,2015-2016,N/A,N/A,0.85,1,N/A,1,N/A,N/A,N/A,N/A
448239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448248,2014-2016,N/A,N/A,0.82,0.79,0.5,0.81,N/A,N/A,N/A,N/A
448284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448309,2014-2016,0.22,0.23,0.22,0.23,0.23,0.23,N/A,N/A,N/A,N/A
448345,2014-2016,0.3,0.26,0.3,0.26,0.25,0.29,N/A,N/A,N/A,N/A
448354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448433,2014-2016,0.65,0.7,0.65,0.69,0.54,0.7,0.01,0.01,0,0.01
448442,2015,0.09,0.09,0.09,0.09,0.1,0,N/A,N/A,N/A,N/A
448451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448460,2015,N/A,N/A,0.62,0.67,1,0,N/A,N/A,N/A,N/A
448479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448488,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448503,2014,0.25,0,0.25,0,0,N/A,N/A,N/A,N/A,N/A
448512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448567,2014-2016,0.11,0.13,0.11,0.13,0.13,0.12,N/A,N/A,N/A,N/A
448576,2014-2016,0.27,0.3,0.27,0.3,0.19,0.33,0.03,0.04,0.05,0.04
448585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448594,2014-2016,0.33,0.26,0.28,0.22,0.19,0.22,0.09,0.08,0.15,0.07
448600,2015-2016,N/A,N/A,0.24,0,0,N/A,N/A,N/A,N/A,N/A
448619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448664,2014-2016,N/A,N/A,0.45,0.37,0.39,0.11,N/A,N/A,N/A,N/A
448691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
448734,2016,0.29,0.25,0.29,0.25,0,0.5,N/A,N/A,N/A,N/A
448752,2014-2016,0.26,0.26,0.26,0.26,0.26,0.26,N/A,N/A,N/A,N/A
448761,2014-2016,0.23,0.11,0.23,0.11,0,0.12,N/A,N/A,N/A,N/A
448770,2014-2016,N/A,N/A,0.63,0.56,0.49,0.61,N/A,N/A,N/A,N/A
448822,2014,0.5,0.5,0.5,0.5,1,0,N/A,N/A,N/A,N/A
448840,2014-2016,0.36,0.3,0.36,0.3,0.33,0.28,0.09,0.1,0.07,0.11
448859,2014-2016,N/A,N/A,0.74,0.62,0.5,0.67,N/A,N/A,N/A,N/A
448886,2014-2016,0.64,0.58,0.64,0.58,0.61,0.58,N/A,N/A,N/A,N/A
449010,2014-2016,0.35,0.32,0.35,0.32,0.34,0.27,0.02,0.01,0.01,0
449038,2015-2016,0.25,0.25,0.25,0.25,N/A,0.25,N/A,N/A,N/A,N/A
449074,2014-2016,0.74,0.64,0.74,0.64,0.55,0.74,0,0,0,0.01
449083,2014-2016,N/A,N/A,0.88,0.88,1,0.88,N/A,N/A,N/A,N/A
449092,2014-2016,N/A,N/A,0.84,0.85,0.4,0.86,N/A,N/A,N/A,N/A
449117,2014-2016,N/A,N/A,0.48,0.38,0.39,0.29,N/A,N/A,N/A,N/A
449126,2014-2016,N/A,N/A,0.38,0.17,0.17,N/A,N/A,N/A,N/A,N/A
449135,2016,0.16,0.16,0.16,0.16,N/A,0.16,N/A,N/A,N/A,N/A
449144,2014-2016,N/A,N/A,0.69,0.69,N/A,0.69,N/A,N/A,N/A,N/A
449250,2014-2016,N/A,N/A,0.59,0.59,0.43,0.63,N/A,N/A,N/A,N/A
449302,2014-2016,N/A,N/A,0.45,0,0,N/A,N/A,N/A,N/A,N/A
449348,2015,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A
449384,2014-2016,0.31,0,0.31,0,N/A,0,N/A,N/A,N/A,N/A
449445,2014-2016,N/A,N/A,0.66,0.68,0.61,0.69,N/A,N/A,N/A,N/A
449454,2014-2016,N/A,N/A,0.65,0.75,N/A,0.75,N/A,N/A,N/A,N/A
449481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449506,2014-2016,N/A,N/A,0.87,0.87,1,0.87,N/A,N/A,N/A,N/A
449524,2014-2016,N/A,N/A,0.71,0.63,0.52,1,N/A,N/A,N/A,N/A
449612,2015,N/A,N/A,0.48,0.53,0.53,N/A,N/A,N/A,N/A,N/A
449658,2014-2016,0.13,N/A,0.13,N/A,N/A,N/A,0.41,N/A,N/A,N/A
449728,2014,N/A,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449764,2015-2016,0.45,0.12,0.45,0.12,0,0.5,0.35,0.5,0.67,0
449834,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449852,2014-2016,N/A,N/A,0.6,0.33,0.2,1,N/A,N/A,N/A,N/A
449861,2014-2016,N/A,N/A,0.62,0.58,0.56,0.67,N/A,N/A,N/A,N/A
449870,2014-2016,0.57,N/A,0.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449889,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449898,2014-2016,0.12,0.1,0.12,0.1,0,0.18,N/A,N/A,N/A,N/A
449922,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
449931,2015,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450003,2014-2016,N/A,N/A,0.42,0.43,0.43,N/A,N/A,N/A,N/A,N/A
450021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450049,2014-2016,0.21,0.18,0.21,0.18,0,0.21,N/A,N/A,N/A,N/A
450058,2014-2016,N/A,N/A,0.43,0.39,0.37,0.75,N/A,N/A,N/A,N/A
450067,2014-2016,N/A,N/A,0.52,0.44,0.44,0.5,N/A,N/A,N/A,N/A
450076,2014-2016,N/A,N/A,0.46,0.45,0.45,0.45,N/A,N/A,N/A,N/A
450085,2014-2016,0.28,0.33,0.28,0.33,0.31,0.5,0.03,0.03,0.03,0
450094,2014-2016,0.33,0.29,0.33,0.29,0,0.33,N/A,N/A,N/A,N/A
450128,2014-2016,N/A,N/A,0.56,0.57,0.56,0.67,N/A,N/A,N/A,N/A
450173,2016,0.65,0.64,0.64,0.63,0.63,0.67,0.01,0.02,0.01,0.02
450191,2014-2016,N/A,N/A,0.4,0.39,0.4,0.38,N/A,N/A,N/A,N/A
450207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450225,2014,0.15,0.18,0.15,0.18,0.11,0.5,N/A,N/A,N/A,N/A
450234,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450243,2015,0.08,0.1,0.08,0.1,0.1,N/A,N/A,N/A,N/A,N/A
450252,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450289,2014-2016,N/A,N/A,0.4,0.32,0.28,0.67,N/A,N/A,N/A,N/A
450298,2014,0.5,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450304,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450395,2014-2016,N/A,N/A,0.77,0.82,0.79,0.87,N/A,N/A,N/A,N/A
450456,2014-2016,0.1,0.11,0.1,0.11,0.12,0,N/A,N/A,N/A,N/A
450465,2016,0.18,0.13,0.18,0.13,0.25,0.09,N/A,N/A,N/A,N/A
450483,2014-2016,0.12,0.24,0.12,0.24,0.26,0,N/A,N/A,N/A,N/A
450526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450535,2016,0.17,0.5,0.17,0.5,0.5,N/A,N/A,N/A,N/A,N/A
450544,2016,0.09,0,0.09,0,0,0,N/A,N/A,N/A,N/A
450571,2016,0.07,0,0.07,0,0,N/A,N/A,N/A,N/A,N/A
450650,2014-2016,N/A,N/A,0.81,0.74,0.71,0.78,N/A,N/A,N/A,N/A
450696,2014-2016,0.74,0.75,0.71,0.71,0.61,0.73,0.08,0.07,0.19,0.06
450702,2014-2016,0.62,0.62,0.58,0.58,0.68,0.55,0.08,0.08,0.11,0.07
450720,2014-2016,N/A,N/A,0.61,0.61,0.49,0.72,N/A,N/A,N/A,N/A
450766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
450960,2014-2016,N/A,N/A,0.77,0.77,0.69,0.81,N/A,N/A,N/A,N/A
450979,2014-2016,0.39,0.46,0.39,0.46,0.46,0.47,N/A,N/A,N/A,N/A
451006,2016,N/A,N/A,0.71,0.58,0.33,0.62,N/A,N/A,N/A,N/A
451060,2014-2016,0.36,0.25,0.36,0.25,0.25,0.25,N/A,N/A,N/A,N/A
451079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451103,2014,0.68,0.68,0.68,0.68,0.67,0.68,N/A,N/A,N/A,N/A
451130,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451343,2014-2016,N/A,N/A,0.95,1,1,1,N/A,N/A,N/A,N/A
451370,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451398,2014-2016,0.03,N/A,0.03,N/A,N/A,N/A,0.79,N/A,N/A,N/A
451404,2014-2016,0.43,N/A,0.43,N/A,N/A,N/A,0.43,N/A,N/A,N/A
451413,2014-2016,N/A,N/A,0.77,0.78,0.76,0.81,N/A,N/A,N/A,N/A
451477,2016,N/A,N/A,0.53,0.68,0.7,0.5,N/A,N/A,N/A,N/A
451510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451662,2014-2016,0.07,0.07,0.07,0.07,0.05,0.1,N/A,N/A,N/A,N/A
451671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451705,2015,0.29,0,0.29,0,N/A,0,N/A,N/A,N/A,N/A
451741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451796,2014-2016,0.29,0.36,0.29,0.36,0.32,0.5,0.05,0.04,0.05,0
451820,2014-2016,0.28,0.29,0.28,0.29,0.31,0.28,N/A,N/A,N/A,N/A
451848,2014-2016,0.42,0.48,0.42,0.48,0.14,0.53,0.04,0,0,0
451857,2014-2016,N/A,N/A,0.59,0.62,0.57,0.65,N/A,N/A,N/A,N/A
451866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451909,2014-2016,N/A,N/A,0.63,0.63,0.61,0.82,N/A,N/A,N/A,N/A
451945,2014,0.2,0.5,0.2,0.5,0.5,N/A,N/A,N/A,N/A,N/A
451954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451963,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451972,2014,0.17,0.12,0.17,0.12,0,0.18,N/A,N/A,N/A,N/A
451981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
451990,2015,0.09,0.05,0.09,0.05,0.05,0,N/A,N/A,N/A,N/A
452009,2014-2016,N/A,N/A,0.82,1,N/A,1,N/A,N/A,N/A,N/A
452018,2014-2016,0.19,0.22,0.19,0.22,0.17,0.32,N/A,N/A,N/A,N/A
452027,2015-2016,0.19,0.09,0.19,0.09,0.05,0.4,N/A,N/A,N/A,N/A
452036,2014-2016,N/A,N/A,0.73,0.73,0.63,0.84,N/A,N/A,N/A,N/A
452045,2014-2016,N/A,N/A,0.66,0.53,0.43,0.84,N/A,N/A,N/A,N/A
452054,2014-2016,N/A,N/A,0.58,0.44,0.38,0.56,N/A,N/A,N/A,N/A
452063,2014-2016,N/A,N/A,0.54,0.6,0.63,0.56,N/A,N/A,N/A,N/A
452081,2014-2016,N/A,N/A,0.73,0.75,0.7,0.89,N/A,N/A,N/A,N/A
452090,2016,0.14,0,0.14,0,0,N/A,N/A,N/A,N/A,N/A
452106,2014-2016,N/A,N/A,0.68,0.68,N/A,0.68,N/A,N/A,N/A,N/A
452115,2014-2016,N/A,N/A,0.36,0.36,0.36,0.6,N/A,N/A,N/A,N/A
452124,2014-2016,N/A,N/A,0.55,0.5,0.46,0.76,N/A,N/A,N/A,N/A
452373,2014-2016,N/A,N/A,0.37,0.29,0.27,1,N/A,N/A,N/A,N/A
452948,2014-2016,N/A,N/A,0.33,0.12,0.14,0,N/A,N/A,N/A,N/A
453109,2014-2016,N/A,N/A,0.64,0.58,0.64,0.42,N/A,N/A,N/A,N/A
453163,2015,0.14,0,0.14,0,0,N/A,N/A,N/A,N/A,N/A
453215,2014,0.09,0.12,0.09,0.12,0.14,0,N/A,N/A,N/A,N/A
453455,2014-2016,N/A,N/A,0.46,0.5,0.5,N/A,N/A,N/A,N/A,N/A
453464,2014-2016,N/A,N/A,0.29,0.25,0.33,0,N/A,N/A,N/A,N/A
453473,2014-2016,N/A,N/A,0.24,0.15,0.15,N/A,N/A,N/A,N/A,N/A
453747,2014-2016,0.7,0.58,0.63,0.5,0.44,0.8,0.13,0.17,0.2,0
453792,2015,N/A,N/A,0.85,0.84,0.83,0.88,N/A,N/A,N/A,N/A
453817,2014-2016,N/A,N/A,0.75,0.69,0.56,1,N/A,N/A,N/A,N/A
454184,2014-2016,0.5,0.36,0.5,0.36,0.45,0.32,N/A,N/A,N/A,N/A
454236,2014-2016,0.32,0.2,0.32,0.2,0.2,N/A,0.23,0,0,N/A
454245,2016,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454306,2014-2016,N/A,N/A,0.61,0.53,0.49,0.67,N/A,N/A,N/A,N/A
454458,2014-2016,N/A,N/A,0.48,0.59,0.55,0.6,N/A,N/A,N/A,N/A
454537,2014-2016,N/A,N/A,0.62,0.5,0.5,N/A,N/A,N/A,N/A,N/A
454582,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454616,2014,0.62,0.55,0.62,0.55,0.4,0.67,N/A,N/A,N/A,N/A
454625,2014-2016,N/A,N/A,0.43,0.36,0.36,0.33,N/A,N/A,N/A,N/A
454689,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454698,2014-2016,N/A,N/A,0.84,0.87,0.78,0.88,N/A,N/A,N/A,N/A
454786,2015-2016,0.87,0.86,0.85,0.84,0.87,0.83,0.04,0.04,0,0.05
454810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454838,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
454847,2014-2016,N/A,N/A,0.92,0.87,N/A,0.87,N/A,N/A,N/A,N/A
454856,2015-2016,0.31,0,0.31,0,N/A,0,N/A,N/A,N/A,N/A
454865,2014-2016,N/A,N/A,0.75,0.73,0.73,0.74,N/A,N/A,N/A,N/A
454883,2014-2016,N/A,N/A,0.55,0.51,0.49,0.63,N/A,N/A,N/A,N/A
454908,2014-2016,N/A,N/A,0.78,0.78,N/A,0.78,N/A,N/A,N/A,N/A
454935,2014-2016,0.96,1,0.93,1,1,1,0.07,0,0,0
454944,2014-2016,N/A,N/A,0.77,0.69,0,0.75,N/A,N/A,N/A,N/A
455099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455114,2016,0.19,0.16,0.13,0.09,0.05,0.1,0.13,0.15,0.1,0.16
455169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455196,2014-2016,N/A,N/A,0.47,0.44,0.44,0.48,N/A,N/A,N/A,N/A
455202,2014-2016,N/A,N/A,0.74,0.62,0.68,0.59,N/A,N/A,N/A,N/A
455257,2014-2016,0.46,N/A,0.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455336,2016,N/A,N/A,0.61,0.59,0.52,0.75,N/A,N/A,N/A,N/A
455390,2014,0.35,0.5,0.35,0.5,0.44,0.67,0.04,0,0,0
455406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455479,2014-2016,N/A,N/A,0.48,0.49,0.44,0.89,N/A,N/A,N/A,N/A
455512,2014-2016,0.25,0.2,0.2,0.16,0.3,0.15,0.1,0.1,0,0.1
455567,2014-2016,N/A,N/A,0.49,0.46,0.46,0.64,N/A,N/A,N/A,N/A
455600,2014-2016,0.11,0.29,0.11,0.29,0,0.31,N/A,N/A,N/A,N/A
455619,2016,0.2,0.33,0.2,0.33,0.33,N/A,N/A,N/A,N/A,N/A
455628,2014-2016,N/A,N/A,0.45,0.44,0.44,0.75,N/A,N/A,N/A,N/A
455655,2014-2016,N/A,N/A,0.38,0.33,0.33,0.33,N/A,N/A,N/A,N/A
455664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455716,2014-2016,N/A,N/A,0.48,0.47,0.45,0.59,N/A,N/A,N/A,N/A
455770,2014-2016,0.64,0.25,0.64,0.25,N/A,0.25,N/A,N/A,N/A,N/A
455804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
455859,2014-2016,N/A,N/A,0.76,0.8,0.75,0.81,N/A,N/A,N/A,N/A
455868,2014-2016,N/A,N/A,0.82,0.81,0.69,0.82,N/A,N/A,N/A,N/A
455956,2016,0.84,0.84,0.84,0.84,N/A,0.84,0.02,0.02,N/A,0.02
455983,2014-2016,0.68,0.59,0.63,0.59,0.82,0.53,0.1,0,0,0
455992,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456010,2015-2016,0.38,0.64,0.38,0.64,0.75,0.33,N/A,N/A,N/A,N/A
456038,2014-2016,0.8,0.77,0.8,0.77,0.64,0.79,0.01,0.01,0,0.01
456056,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456180,2014-2016,N/A,N/A,0.68,0.71,0.51,0.77,N/A,N/A,N/A,N/A
456205,2014-2016,N/A,N/A,0.27,0.26,0.24,0.56,N/A,N/A,N/A,N/A
456287,2014-2016,N/A,N/A,0.83,0.69,0.75,0.67,N/A,N/A,N/A,N/A
456296,2014-2016,0.11,0.12,0.11,0.12,0.13,0.08,N/A,N/A,N/A,N/A
456302,2014-2016,N/A,N/A,0.69,0.66,0.64,1,N/A,N/A,N/A,N/A
456348,2016,0.04,0.03,0.04,0.03,0.02,0.08,0,0,0,0
456393,2015,N/A,N/A,0.24,0.17,0.17,N/A,N/A,N/A,N/A,N/A
456409,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456418,2015,N/A,N/A,0.32,0.5,0.33,1,N/A,N/A,N/A,N/A
456427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456445,2015,0.33,0.33,0.33,0.33,0.3,0.5,N/A,N/A,N/A,N/A
456454,2014-2016,N/A,N/A,0.56,0.65,0.27,0.76,N/A,N/A,N/A,N/A
456481,2015-2016,0.4,0.4,0.4,0.4,0,0.5,N/A,N/A,N/A,N/A
456490,2016,0.14,0.14,0.14,0.14,N/A,0.14,0.29,0.29,N/A,0.29
456506,2014-2016,N/A,N/A,0.79,0.81,0.72,0.89,N/A,N/A,N/A,N/A
456542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456551,2014-2016,N/A,N/A,0.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456579,2016,N/A,N/A,0.51,0.45,0.75,0.36,N/A,N/A,N/A,N/A
456612,2015-2016,0.11,0.06,0.11,0.06,0,0.08,N/A,N/A,N/A,N/A
456621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456791,2015,0.09,0.11,0.09,0.11,0.11,N/A,0.09,0.11,0.11,N/A
456834,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
456940,2014-2016,N/A,N/A,0.46,0.41,0.41,0.33,N/A,N/A,N/A,N/A
456959,2015-2016,0.55,0.5,0.55,0.5,0.5,0.5,0.32,0.5,0.5,0.5
456977,2014-2016,N/A,N/A,0.62,0.61,0.5,0.71,N/A,N/A,N/A,N/A
457004,2014,1,1,1,1,1,N/A,N/A,N/A,N/A,N/A
457022,2016,0.4,0.33,0.4,0.33,0.33,N/A,N/A,N/A,N/A,N/A
457086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457101,2014-2016,0.69,0.68,0.67,0.66,0.59,0.72,0.04,0.03,0.07,0
457110,2014-2016,N/A,N/A,0.78,0.71,N/A,0.71,N/A,N/A,N/A,N/A
457129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457350,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457378,2014-2016,N/A,N/A,0.72,0.5,0.5,N/A,N/A,N/A,N/A,N/A
457387,2014-2016,N/A,N/A,0.74,0.75,0.68,0.76,N/A,N/A,N/A,N/A
457402,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457411,2014-2016,N/A,N/A,0.65,0.6,0.63,0.59,N/A,N/A,N/A,N/A
457484,2016,0.46,0,0.46,0,0,0,N/A,N/A,N/A,N/A
457493,2014-2016,N/A,N/A,0.88,0.94,1,0.94,N/A,N/A,N/A,N/A
457527,2014,0.67,0.88,0.67,0.88,1,0.8,N/A,N/A,N/A,N/A
457536,2014-2016,N/A,N/A,0.5,0.43,0.38,0.64,N/A,N/A,N/A,N/A
457651,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457679,2014-2016,N/A,N/A,0.6,0.47,0,0.5,N/A,N/A,N/A,N/A
457688,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457721,2014-2016,N/A,N/A,0.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
457749,2014-2016,N/A,N/A,0.73,1,1,1,N/A,N/A,N/A,N/A
457800,2016,N/A,N/A,0.95,0.94,0.93,0.95,N/A,N/A,N/A,N/A
457891,2014-2016,N/A,N/A,0.54,0.61,0.76,0.14,N/A,N/A,N/A,N/A
457916,2014-2016,N/A,N/A,0.9,0.67,0,0.75,N/A,N/A,N/A,N/A
457925,2014-2016,N/A,N/A,0.68,0.5,0.33,0.67,N/A,N/A,N/A,N/A
458034,2014-2016,N/A,N/A,0.9,0.88,0.82,1,N/A,N/A,N/A,N/A
458113,2016,0.33,0,0.33,0,0,0,0.33,0.5,1,0
458140,2014-2016,N/A,N/A,0.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
458159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
458168,2014-2016,N/A,N/A,0.66,0.55,0.2,0.83,N/A,N/A,N/A,N/A
458186,2014-2016,N/A,N/A,0.69,0.68,0.61,0.69,N/A,N/A,N/A,N/A
458210,2016,0.73,N/A,0.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A
