College Name,City,State,ZipCode,Selectivity,file_name
Alabama A&M University,Normal,AL,35762,COMPETITIVE,searchpage-profile.cfm_001.html
Alabama State University,Montgomery,AL,36101,NONCOMPETITIVE,searchpage-profile.cfm_002.html
Auburn University,Auburn,AL,36849,VERY COMPETITIVE+,searchpage-profile.cfm_003.html
Auburn University at Montgomery,Montgomery,AL,36124,COMPETITIVE,searchpage-profile.cfm_004.html
Huntingdon College,Montgomery,AL,36106,COMPETITIVE,searchpage-profile.cfm_005.html
Jacksonville State University,Jacksonville,AL,36265,LESS COMPETITIVE,searchpage-profile.cfm_006.html
Birmingham-Southern College,Birmingham,AL,35254,VERY COMPETITIVE,searchpage-profile.cfm_007.html
Faulkner University,Montgomery,AL,36109,COMPETITIVE,searchpage-profile.cfm_008.html
Oakwood University,Huntsville,AL,35896,COMPETITIVE,searchpage-profile.cfm_009.html
Miles College,Birmingham,AL,35064,NONCOMPETITIVE,searchpage-profile.cfm_010.html
Judson College,Marion,AL,36756,COMPETITIVE,searchpage-profile.cfm_011.html
Samford University,Birmingham,AL,35229,VERY COMPETITIVE,searchpage-profile.cfm_012.html
Spring Hill College,Mobile,AL,36608,COMPETITIVE,searchpage-profile.cfm_013.html
Stillman College,Tuscaloosa,AL,35403,COMPETITIVE,searchpage-profile.cfm_014.html
Talladega College,Talladega,AL,35160,COMPETITIVE,searchpage-profile.cfm_015.html
Troy University,Troy,AL,36082,COMPETITIVE,searchpage-profile.cfm_016.html
Tuskegee University,Tuskegee,AL,36088,COMPETITIVE,searchpage-profile.cfm_017.html
University of Alabama in Huntsville,Huntsville,AL,35899,VERY COMPETITIVE,searchpage-profile.cfm_020.html
University of Alabama at Birmingham,Birmingham,AL,35294,COMPETITIVE,searchpage-profile.cfm_021.html
University of Alabama,Tuscaloosa,AL,35487,COMPETITIVE+,searchpage-profile.cfm_023.html
University of Mobile,Mobile,AL,36613,COMPETITIVE,searchpage-profile.cfm_024.html
University of Montevallo,Montevallo,AL,35115,COMPETITIVE,searchpage-profile.cfm_026.html
University of North Alabama,Florence,AL,35632,COMPETITIVE,searchpage-profile.cfm_027.html
University of South Alabama,Mobile,AL,36688,COMPETITIVE,searchpage-profile.cfm_028.html
University of West Alabama,Livingston,AL,35470,NONCOMPETITIVE,searchpage-profile.cfm_029.html
Alaska Pacific University,Anchorage,AK,99508,VERY COMPETITIVE,searchpage-profile.cfm_032.html
University of Alaska Anchorage,Anchorage,AK,99508,NONCOMPETITIVE,searchpage-profile.cfm_033.html
University of Alaska Southeast,Juneau,AK,99801,COMPETITIVE,searchpage-profile.cfm_034.html
University of Alaska Fairbanks,Fairbanks,AK,99775,COMPETITIVE,searchpage-profile.cfm_035.html
SAGU American Indian College,Phoenix,AZ,85021,COMPETITIVE,searchpage-profile.cfm_038.html
Arizona State University at the Tempe Campus,Tempe,AZ,85287,VERY COMPETITIVE,searchpage-profile.cfm_039.html
Embry-Riddle Aeronautical University - Prescott Campus,Prescott,AZ,86301,VERY  COMPETITIVE,searchpage-profile.cfm_040.html
Northern Arizona University,Flagstaff,AZ,86011,VERY COMPETITIVE,searchpage-profile.cfm_041.html
Grand Canyon University,Phoenix,AZ,85017,VERY COMPETITIVE,searchpage-profile.cfm_042.html
University of Arizona,Tucson,AZ,85721,COMPETITIVE,searchpage-profile.cfm_043.html
Prescott College,Prescott,AZ,86301,COMPETITIVE,searchpage-profile.cfm_044.html
Arkansas Baptist College,Little Rock,AR,72202,NONCOMPETITIVE,searchpage-profile.cfm_047.html
Arkansas Tech University,Russellville,AR,72801,COMPETITIVE,searchpage-profile.cfm_048.html
Harding University,Searcy,AR,72149,COMPETITIVE,searchpage-profile.cfm_049.html
Arkansas State University,State University,AR,72467,COMPETITIVE,searchpage-profile.cfm_050.html
Henderson State University,Arkadelphia,AR,71999,LESS COMPETITIVE,searchpage-profile.cfm_051.html
John Brown University,Siloam Springs,AR,72761,VERY COMPETITIVE,searchpage-profile.cfm_052.html
Hendrix College,Conway,AR,72032,VERY COMPETITIVE+,searchpage-profile.cfm_053.html
Ouachita Baptist University,Arkadelphia,AR,71998,COMPETITIVE,searchpage-profile.cfm_054.html
Lyon College,Batesville,AR,72501,COMPETITIVE+,searchpage-profile.cfm_055.html
Southern Arkansas University,Magnolia,AR,71754,COMPETITIVE,searchpage-profile.cfm_056.html
Philander Smith College,Little Rock,AR,72202,LESS COMPETITIVE,searchpage-profile.cfm_057.html
University of Arkansas at Fayetteville,Fayetteville,AR,72701,COMPETITIVE+,searchpage-profile.cfm_059.html
University of Arkansas at Little Rock,Little Rock,AR,72204,COMPETITIVE,searchpage-profile.cfm_060.html
University of Arkansas at Monticello,Monticello,AR,71656,NONCOMPETITIVE,searchpage-profile.cfm_061.html
University of Arkansas at Pine Bluff,Pine Bluff,AR,71601,COMPETITIVE,searchpage-profile.cfm_062.html
University of Central Arkansas,Conway,AR,72035,VERY COMPETITIVE,searchpage-profile.cfm_063.html
University of the Ozarks,Clarksville,AR,72830,COMPETITIVE,searchpage-profile.cfm_064.html
Williams Baptist College,Walnut Ridge,AR,72476,COMPETITIVE,searchpage-profile.cfm_065.html
Laguna College of Art and Design,Laguna Beach,CA,92651,LESS COMPETITIVE,searchpage-profile.cfm_066.html
ArtCenter College of Design,Pasadena,CA,91103,SPECIAL,searchpage-profile.cfm_067.html
Azusa Pacific University,Azusa,CA,91702,COMPETITIVE,searchpage-profile.cfm_068.html
Biola University,La Mirada,CA,90639,COMPETITIVE+,searchpage-profile.cfm_069.html
California Baptist University,Riverside,CA,92504,COMPETITIVE,searchpage-profile.cfm_070.html
California College of the Arts,San Francisco,CA,94107,SPECIAL,searchpage-profile.cfm_071.html
California Institute of Technology,Pasadena,CA,91125,MOST COMPETITIVE,searchpage-profile.cfm_072.html
California Institute of the Arts,Valencia,CA,91355,SPECIAL,searchpage-profile.cfm_073.html
California Lutheran University,Thousand Oaks,CA,91360,COMPETITIVE,searchpage-profile.cfm_074.html
"California State University,  Maritime Academy",Vallejo,CA,94590,LESS COMPETITIVE,searchpage-profile.cfm_075.html
California Polytechnic State University,San Luis Obispo,CA,93407,HIGHLY COMPETITIVE+,searchpage-profile.cfm_076.html
"California State University, Bakersfield",Bakersfield,CA,93311,LESS COMPETITIVE,searchpage-profile.cfm_078.html
"California State University, Chico",Chico,CA,95929,COMPETITIVE,searchpage-profile.cfm_079.html
"California State University, Dominguez Hills",Carson,CA,90747,LESS COMPETITIVE,searchpage-profile.cfm_080.html
"California State University, Fresno",Fresno,CA,93740,LESS COMPETITIVE,searchpage-profile.cfm_081.html
"California State University, Fullerton",Fullerton,CA,92834,COMPETITIVE,searchpage-profile.cfm_082.html
"California State University, East Bay",Hayward,CA,94542,COMPETITIVE,searchpage-profile.cfm_083.html
"California State University, Long Beach",Long Beach,CA,90840,COMPETITIVE,searchpage-profile.cfm_084.html
"California State University, Los Angeles",Los Angeles,CA,90032,LESS COMPETITIVE,searchpage-profile.cfm_085.html
"California State Polytechnic University, Pomona",Pomona,CA,91768,COMPETITIVE,searchpage-profile.cfm_086.html
"California State University, Sacramento",Sacramento,CA,95819,COMPETITIVE,searchpage-profile.cfm_087.html
"California State University, Monterey Bay",Seaside,CA,93955,LESS COMPETITIVE,searchpage-profile.cfm_088.html
"California State University, Northridge",Northridge,CA,91330,LESS COMPETITIVE,searchpage-profile.cfm_089.html
"California State University, San Bernardino",San Bernardino,CA,92407,COMPETITIVE,searchpage-profile.cfm_090.html
"California State University, Stanislaus",Turlock,CA,95382,COMPETITIVE,searchpage-profile.cfm_091.html
"California State University, San Marcos",San Marcos,CA,92096,LESS COMPETITIVE,searchpage-profile.cfm_092.html
Chapman University,Orange,CA,92866,VERY COMPETITIVE+,searchpage-profile.cfm_093.html
San Diego Christian College,Santee,CA,92071,COMPETITIVE,searchpage-profile.cfm_094.html
Claremont McKenna College,Claremont,CA,91711,MOST COMPETITIVE,searchpage-profile.cfm_095.html
Notre Dame de Namur University,Belmont,CA,94002,LESS COMPETITIVE,searchpage-profile.cfm_097.html
Cogswell Polytechnical College,San Jose,CA,95134,COMPETITIVE,searchpage-profile.cfm_098.html
State University of New York/SUNY Cortland,Cortland,NY,13045,VERY COMPETITIVE,searchpage-profile.cfm_1000.html
State University of New York/SUNY Fredonia,Fredonia,NY,14063,COMPETITIVE,searchpage-profile.cfm_1001.html
State University of New York at Geneseo,Geneseo,NY,14454,VERY COMPETITIVE+,searchpage-profile.cfm_1002.html
State University of New York at New Paltz,New Paltz,NY,12561,COMPETITIVE,searchpage-profile.cfm_1003.html
State University of New York/College at Old Westbury,Old Westbury,NY,11568,COMPETITIVE,searchpage-profile.cfm_1004.html
State University of New York/SUNY Oneonta,Oneonta,NY,13820,COMPETITIVE+,searchpage-profile.cfm_1005.html
State University of New York at Oswego,Oswego,NY,13126,COMPETITIVE,searchpage-profile.cfm_1006.html
State University of New York/SUNY Plattsburgh,Plattsburgh,NY,12901,COMPETITIVE,searchpage-profile.cfm_1007.html
State University of New York/SUNY Potsdam,Potsdam,NY,13676,COMPETITIVE+,searchpage-profile.cfm_1008.html
State University of New York at Purchase,Purchase,NY,10577,COMPETITIVE,searchpage-profile.cfm_1009.html
State University of New York/The College of Environmental Science and Forestry,Syracuse,NY,13210,VERY COMPETITIVE,searchpage-profile.cfm_1010.html
Alfred State College,Alfred,NY,14802,COMPETITIVE,searchpage-profile.cfm_1011.html
Farmingdale State College,Farmingdale,NY,11735,COMPETITIVE,searchpage-profile.cfm_1012.html
State University of New York/Empire State College,Saratoga Springs,NY,12866,SPECIAL,searchpage-profile.cfm_1013.html
State University of New York/Maritime College,Throgs Neck,NY,10465,COMPETITIVE,searchpage-profile.cfm_1014.html
Syracuse University,Syracuse,NY,13244,VERY COMPETITIVE,searchpage-profile.cfm_1015.html
Touro College,New York,NY,10018,VERY COMPETITIVE,searchpage-profile.cfm_1016.html
Union College,Schenectady,NY,12308,MOST COMPETITIVE,searchpage-profile.cfm_1017.html
United States Merchant Marine Academy,Kings Point,NY,11024,HIGHLY COMPETITIVE,searchpage-profile.cfm_1018.html
United States Military Academy at West Point,West Point,NY,10996,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1019.html
Concordia University Irvine,Irvine,CA,92612,VERY COMPETITIVE,searchpage-profile.cfm_102.html
University of Rochester,Rochester,NY,14627,MOST COMPETITIVE,searchpage-profile.cfm_1020.html
Utica College,Utica,NY,13502,COMPETITIVE,searchpage-profile.cfm_1021.html
Vassar College,Poughkeepsie,NY,12604,MOST COMPETITIVE,searchpage-profile.cfm_1022.html
Wagner College,Staten Island,NY,10301,COMPETITIVE+,searchpage-profile.cfm_1023.html
Webb Institute,Glen Cove,NY,11542,MOST COMPETITIVE,searchpage-profile.cfm_1024.html
Wells College,Aurora,NY,13026,COMPETITIVE,searchpage-profile.cfm_1025.html
Yeshiva University,New York,NY,10033,VERY COMPETITIVE+,searchpage-profile.cfm_1026.html
Appalachian State University,Boone,NC,28608,VERY COMPETITIVE,searchpage-profile.cfm_1027.html
Barton College,Wilson,NC,27893,LESS COMPETITIVE,searchpage-profile.cfm_1029.html
Belmont Abbey College,Belmont,NC,28012,COMPETITIVE,searchpage-profile.cfm_1030.html
Bennett College,Greensboro,NC,27401,NON COMPETITIVE,searchpage-profile.cfm_1031.html
Cabarrus College of Health Sciences,Concord,NC,28025,SPECIAL,searchpage-profile.cfm_1032.html
Campbell University,Buies Creek,NC,27506,VERY COMPETITIVE,searchpage-profile.cfm_1033.html
Catawba College,Salisbury,NC,28144,COMPETITIVE,searchpage-profile.cfm_1034.html
Davidson College,Davidson,NC,28035,MOST COMPETITIVE,searchpage-profile.cfm_1035.html
Duke University,Durham,NC,27706,MOST COMPETITIVE,searchpage-profile.cfm_1036.html
East Carolina University,Greenville,NC,27858,COMPETITIVE,searchpage-profile.cfm_1037.html
Elizabeth City State University,Elizabeth City,NC,27909,COMPETITIVE,searchpage-profile.cfm_1038.html
Elon University,Elon,NC,27244,VERY COMPETITIVE+,searchpage-profile.cfm_1039.html
Fresno Pacific University,Fresno,CA,93702,COMPETITIVE,searchpage-profile.cfm_104.html
Fayetteville State University,Fayetteville,NC,28301,COMPETITIVE,searchpage-profile.cfm_1040.html
Gardner-Webb University,Boiling Springs,NC,28017,COMPETITIVE+,searchpage-profile.cfm_1041.html
Greensboro College,Greensboro,NC,27401,LESS COMPETITIVE,searchpage-profile.cfm_1042.html
Guilford College,Greensboro,NC,27410,COMPETITIVE,searchpage-profile.cfm_1043.html
High Point University,High Point,NC,27268,COMPETITIVE,searchpage-profile.cfm_1044.html
Johnson C. Smith University,Charlotte,NC,28216,LESS COMPETITIVE,searchpage-profile.cfm_1045.html
Lees-McRae College,Banner Elk,NC,28604,COMPETITIVE,searchpage-profile.cfm_1046.html
Lenoir-Rhyne University,Hickory,NC,28603,COMPETITIVE,searchpage-profile.cfm_1047.html
Mars Hill University,Mars Hill,NC,28754,COMPETITIVE,searchpage-profile.cfm_1048.html
Meredith College,Raleigh,NC,27607,COMPETITIVE,searchpage-profile.cfm_1049.html
Dominican University of California,San Rafael,CA,94901,COMPETITIVE,searchpage-profile.cfm_105.html
Methodist University,Fayetteville,NC,28311,COMPETITIVE,searchpage-profile.cfm_1050.html
Montreat College,Montreat,NC,28757,LESS COMPETITIVE,searchpage-profile.cfm_1051.html
University of Mount Olive,Mount Olive,NC,28365,COMPETITIVE,searchpage-profile.cfm_1052.html
North Carolina A&T State University,Greensboro,NC,27411,LESS COMPETITIVE,searchpage-profile.cfm_1053.html
North Carolina Central University,Durham,NC,27707,COMPETITIVE,searchpage-profile.cfm_1054.html
University of North Carolina School of the Arts,Winston-Salem,NC,27127,SPECIAL,searchpage-profile.cfm_1055.html
North Carolina State University,Raleigh,NC,27695,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1056.html
North Carolina Wesleyan College,Rocky Mount,NC,27804,COMPETITIVE,searchpage-profile.cfm_1057.html
Pfeiffer University,Misenheimer,NC,28109,LESS COMPETITIVE,searchpage-profile.cfm_1058.html
Queens University of Charlotte,Charlotte,NC,28274,COMPETITIVE,searchpage-profile.cfm_1059.html
Harvey Mudd College,Claremont,CA,91711,MOST COMPETITIVE,searchpage-profile.cfm_106.html
St. Andrews University,Laurinburg,NC,28352,LESS COMPETITIVE,searchpage-profile.cfm_1060.html
Saint Augustine's University,Raleigh,NC,27610,COMPETITIVE,searchpage-profile.cfm_1061.html
Salem College,Winston-Salem,NC,27101,HIGHLY COMPETITIVE,searchpage-profile.cfm_1062.html
Shaw University,Raleigh,NC,27601,COMPETITIVE,searchpage-profile.cfm_1063.html
University of North Carolina at Asheville,Asheville,NC,28804,VERY COMPETITIVE+,searchpage-profile.cfm_1065.html
University of North Carolina at Chapel Hill,Chapel Hill,NC,27599,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1066.html
University of North Carolina at Charlotte,Charlotte,NC,28223,COMPETITIVE,searchpage-profile.cfm_1067.html
University of North Carolina at Greensboro,Greensboro,NC,27412,COMPETITIVE,searchpage-profile.cfm_1068.html
University of North Carolina at Pembroke,Pembroke,NC,28372,LESS COMPETITIVE,searchpage-profile.cfm_1069.html
Hope International University,Fullerton,CA,92831,COMPETITIVE,searchpage-profile.cfm_107.html
University of North Carolina at Wilmington,Wilmington,NC,28403,VERY COMPETITIVE,searchpage-profile.cfm_1070.html
Wake Forest University,Winston-Salem,NC,27109,MOST COMPETITIVE,searchpage-profile.cfm_1071.html
Warren Wilson College,Asheville,NC,28815,VERY COMPETITIVE,searchpage-profile.cfm_1072.html
Western Carolina University,Cullowhee,NC,28723,COMPETITIVE,searchpage-profile.cfm_1073.html
Wingate University,Wingate,NC,28174,COMPETITIVE,searchpage-profile.cfm_1074.html
Winston-Salem State University,Winston-Salem,NC,27110,LESS COMPETITIVE,searchpage-profile.cfm_1075.html
Dickinson State University,Dickinson,ND,58601,LESS COMPETITIVE,searchpage-profile.cfm_1076.html
University of Jamestown,Jamestown,ND,58405,COMPETITIVE,searchpage-profile.cfm_1077.html
Mayville State University,Mayville,ND,58257,NONCOMPETITIVE,searchpage-profile.cfm_1078.html
Minot State University,Minot,ND,58707,COMPETITIVE,searchpage-profile.cfm_1079.html
Humboldt State University,Arcata,CA,95521,COMPETITIVE,searchpage-profile.cfm_108.html
North Dakota State University,Fargo,ND,58108,COMPETITIVE,searchpage-profile.cfm_1080.html
The University of Mary,Bismarck,ND,58504,COMPETITIVE,searchpage-profile.cfm_1081.html
University of North Dakota,Grand Forks,ND,58202,COMPETITIVE,searchpage-profile.cfm_1082.html
Valley City State University,Valley City,ND,58072,COMPETITIVE,searchpage-profile.cfm_1083.html
Art Academy of Cincinnati,Cincinnati,OH,45202,SPECIAL,searchpage-profile.cfm_1085.html
Ashland University,Ashland,OH,44805,COMPETITIVE,searchpage-profile.cfm_1086.html
Baldwin Wallace University,Berea,OH,44017,COMPETITIVE,searchpage-profile.cfm_1087.html
Bluffton University,Bluffton,OH,45817,COMPETITIVE,searchpage-profile.cfm_1088.html
Bowling Green State University,Bowling Green,OH,43403,COMPETITIVE,searchpage-profile.cfm_1089.html
Holy Names University,Oakland,CA,94619,LESS COMPETITIVE,searchpage-profile.cfm_109.html
Capital University,Columbus,OH,43209,COMPETITIVE,searchpage-profile.cfm_1090.html
Case Western Reserve University,Cleveland,OH,44106,MOST COMPETITIVE,searchpage-profile.cfm_1091.html
Cedarville University,Cedarville,OH,45314,VERY COMPETITIVE,searchpage-profile.cfm_1092.html
Central State University,Wilberforce,OH,45384,COMPETITIVE,searchpage-profile.cfm_1093.html
Cleveland Institute of Art,Cleveland,OH,44106,COMPETITIVE+,searchpage-profile.cfm_1095.html
Cleveland Institute of Music,Cleveland,OH,44106,SPECIAL,searchpage-profile.cfm_1096.html
Cleveland State University,Cleveland,OH,44115,COMPETITIVE,searchpage-profile.cfm_1097.html
Mount St. Joseph University,Cincinnati,OH,45233,COMPETITIVE,searchpage-profile.cfm_1098.html
The College of Wooster,Wooster,OH,44691,VERY COMPETITIVE+,searchpage-profile.cfm_1099.html
Humphreys College,Stockton,CA,95207,COMPETITIVE,searchpage-profile.cfm_110.html
Columbus College of Art and Design,Columbus,OH,43215,COMPETITIVE,searchpage-profile.cfm_1100.html
Defiance College,Defiance,OH,43512,COMPETITIVE,searchpage-profile.cfm_1102.html
Denison University,Granville,OH,43023,MOST COMPETITIVE,searchpage-profile.cfm_1103.html
Franciscan University of Steubenville,Steubenville,OH,43952,VERY COMPETITIVE,searchpage-profile.cfm_1105.html
Franklin University,Columbus,OH,43215,SPECIAL,searchpage-profile.cfm_1106.html
Heidelberg University,Tiffin,OH,44883,COMPETITIVE,searchpage-profile.cfm_1107.html
Hiram College,Hiram,OH,44234,COMPETITIVE,searchpage-profile.cfm_1108.html
John Carroll University,University Heights,OH,44118,COMPETITIVE+,searchpage-profile.cfm_1109.html
Golden Gate University,San Francisco,CA,94105,COMPETITIVE,searchpage-profile.cfm_111.html
Kent State University,Kent,OH,44242,COMPETITIVE,searchpage-profile.cfm_1110.html
Kenyon College,Gambier,OH,43022,MOST COMPETITIVE,searchpage-profile.cfm_1111.html
Lake Erie College,Painesville,OH,44077,LESS COMPETITIVE,searchpage-profile.cfm_1112.html
Lourdes University,Sylvania,OH,43560,NONCOMPETITIVE,searchpage-profile.cfm_1113.html
Malone University,Canton,OH,44709,COMPETITIVE,searchpage-profile.cfm_1114.html
Marietta College,Marietta,OH,45750,COMPETITIVE,searchpage-profile.cfm_1115.html
Miami University,Oxford,OH,45056,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1116.html
University of Mount Union,Alliance,OH,44601,COMPETITIVE,searchpage-profile.cfm_1117.html
Mount Vernon Nazarene University,Mount Vernon,OH,43050,COMPETITIVE,searchpage-profile.cfm_1118.html
Muskingum University,New Concord,OH,43762,COMPETITIVE,searchpage-profile.cfm_1119.html
The Master's  University,Santa Clarita,CA,91321,COMPETITIVE+,searchpage-profile.cfm_112.html
Oberlin College,Oberlin,OH,44074,MOST COMPETITIVE,searchpage-profile.cfm_1120.html
Ohio Dominican University,Columbus,OH,43219,COMPETITIVE+,searchpage-profile.cfm_1121.html
Ohio Northern University,Ada,OH,45810,VERY COMPETITIVE,searchpage-profile.cfm_1122.html
Ohio State University at Columbus,Columbus,OH,43210,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1124.html
Ohio State University at Lima,Lima,OH,45804,COMPETITIVE,searchpage-profile.cfm_1125.html
Ohio State University at Mansfield,Mansfield,OH,44906,COMPETITIVE,searchpage-profile.cfm_1126.html
Ohio State University at Marion,Marion,OH,43302,COMPETITIVE,searchpage-profile.cfm_1127.html
Ohio State University at Newark,Newark,OH,43055,COMPETITIVE,searchpage-profile.cfm_1128.html
Ohio University,Athens,OH,45701,COMPETITIVE,searchpage-profile.cfm_1129.html
La Sierra University,Riverside,CA,92515,VERY COMPETITIVE,searchpage-profile.cfm_113.html
Ohio Wesleyan University,Delaware,OH,43015,VERY COMPETITIVE,searchpage-profile.cfm_1130.html
Otterbein University,Westerville,OH,43081,COMPETITIVE,searchpage-profile.cfm_1131.html
Shawnee State University,Portsmouth,OH,45662,COMPETITIVE,searchpage-profile.cfm_1132.html
Tiffin University,Tiffin,OH,44883,COMPETITIVE,searchpage-profile.cfm_1133.html
Union Institute & University,Cincinnati,OH,45206,SPECIAL,searchpage-profile.cfm_1134.html
The University of Akron,Akron,OH,44325,COMPETITIVE,searchpage-profile.cfm_1135.html
University of Cincinnati,Cincinnati,OH,45221,VERY COMPETITIVE,searchpage-profile.cfm_1136.html
University of Dayton,Dayton,OH,45469,COMPETITIVE,searchpage-profile.cfm_1137.html
University of Findlay,Findlay,OH,45840,COMPETITIVE,searchpage-profile.cfm_1138.html
University of Rio Grande & Rio Grande Community College,Rio Grande,OH,45674,NONCOMPETITIVE,searchpage-profile.cfm_1139.html
Loyola Marymount University,Los Angeles,CA,90045,HIGHLY COMPETITIVE,searchpage-profile.cfm_114.html
University of Toledo,Toledo,OH,43606,NONCOMPETITIVE,searchpage-profile.cfm_1140.html
Urbana University,Urbana,OH,43078,COMPETITIVE,searchpage-profile.cfm_1141.html
Ursuline College,Pepper Pike,OH,44124,LESS COMPETITIVE,searchpage-profile.cfm_1142.html
Walsh University,North Canton,OH,44720,COMPETITIVE,searchpage-profile.cfm_1143.html
Wilberforce University,Wilberforce,OH,45384,COMPETITIVE,searchpage-profile.cfm_1144.html
Wilmington College,Wilmington,OH,45177,COMPETITIVE,searchpage-profile.cfm_1145.html
Wittenberg University,Springfield,OH,45501,COMPETITIVE+,searchpage-profile.cfm_1146.html
Wright State University,Dayton,OH,45435,COMPETITIVE,searchpage-profile.cfm_1147.html
Xavier University,Cincinnati,OH,45207,COMPETITIVE+,searchpage-profile.cfm_1148.html
Youngstown State University,Youngstown,OH,44555,COMPETITIVE,searchpage-profile.cfm_1149.html
Oklahoma Wesleyan University,Bartlesville,OK,74006,COMPETITIVE,searchpage-profile.cfm_1150.html
Cameron University,Lawton,OK,73505,NONCOMPETITIVE,searchpage-profile.cfm_1151.html
East Central University,Ada,OK,74820,COMPETITIVE,searchpage-profile.cfm_1152.html
Langston University,Langston,OK,73050,COMPETITIVE,searchpage-profile.cfm_1153.html
Northeastern State University,Tahlequah,OK,74464,VERY COMPETITIVE,searchpage-profile.cfm_1154.html
Northwestern Oklahoma State University,Alva,OK,73717,NONCOMPETITIVE,searchpage-profile.cfm_1155.html
Oklahoma Baptist University,Shawnee,OK,74804,COMPETITIVE,searchpage-profile.cfm_1156.html
Oklahoma Christian University,Oklahoma City,OK,73136,VERY COMPETITIVE,searchpage-profile.cfm_1157.html
Oklahoma City University,Oklahoma City,OK,73106,VERY COMPETITIVE,searchpage-profile.cfm_1158.html
Oklahoma Panhandle State University,Goodwell,OK,73939,NONCOMPETITIVE,searchpage-profile.cfm_1159.html
Mills College,Oakland,CA,94613,VERY COMPETITIVE,searchpage-profile.cfm_116.html
Oklahoma State University,Stillwater,OK,74078,VERY  COMPETITIVE,searchpage-profile.cfm_1161.html
Oral Roberts University,Tulsa,OK,74171,COMPETITIVE,searchpage-profile.cfm_1162.html
St. Gregory's University,Shawnee,OK,74804,NONCOMPETITIVE,searchpage-profile.cfm_1163.html
Southeastern Oklahoma State University,Durant,OK,74701,COMPETITIVE,searchpage-profile.cfm_1164.html
Southern Nazarene University,Bethany,OK,73008,NONCOMPETITIVE,searchpage-profile.cfm_1165.html
Southwestern Oklahoma State University,Weatherford,OK,73096,COMPETITIVE,searchpage-profile.cfm_1166.html
University of Central Oklahoma,Edmond,OK,73034,COMPETITIVE,searchpage-profile.cfm_1167.html
University of Oklahoma,Norman,OK,73019,VERY COMPETITIVE,searchpage-profile.cfm_1168.html
University of Science and Arts of Oklahoma,Chickasha,OK,73018,VERY COMPETITIVE,searchpage-profile.cfm_1169.html
Mount St. Mary's University - Chalon Campus,Los Angeles,CA,90049,VERY COMPETITIVE+,searchpage-profile.cfm_117.html
University of Tulsa,Tulsa,OK,74104,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1170.html
Art Institute of Portland,Portland,OR,97209,SPECIAL,searchpage-profile.cfm_1171.html
Concordia University,Portland,OR,97211,COMPETITIVE,searchpage-profile.cfm_1173.html
Eastern Oregon University,La Grande,OR,97850,COMPETITIVE,searchpage-profile.cfm_1174.html
George Fox University,Newberg,OR,97132,COMPETITIVE,searchpage-profile.cfm_1175.html
Lewis & Clark College,Portland,OR,97219,HIGHLY COMPETITIVE+,searchpage-profile.cfm_1176.html
Linfield College,McMinnville,OR,97128,COMPETITIVE,searchpage-profile.cfm_1177.html
Marylhurst University,Marylhurst,OR,97036,NONCOMPETITIVE,searchpage-profile.cfm_1178.html
Northwest Christian University,Eugene,OR,97401,COMPETITIVE,searchpage-profile.cfm_1179.html
National University,La Jolla,CA,92037,LESS COMPETITIVE,searchpage-profile.cfm_118.html
Oregon Institute of Technology,Klamath Falls,OR,97601,COMPETITIVE,searchpage-profile.cfm_1181.html
Oregon State University,Corvallis,OR,97331,VERY COMPETITIVE,searchpage-profile.cfm_1183.html
Pacific Northwest College of Art,Portland,OR,97209,SPECIAL,searchpage-profile.cfm_1184.html
Pacific University,Forest Grove,OR,97116,COMPETITIVE,searchpage-profile.cfm_1185.html
Portland State University,Portland,OR,97207,COMPETITIVE,searchpage-profile.cfm_1186.html
Reed College,Portland,OR,97202,MOST COMPETITIVE,searchpage-profile.cfm_1187.html
Southern Oregon University,Ashland,OR,97520,COMPETITIVE,searchpage-profile.cfm_1188.html
University of Oregon,Eugene,OR,97403,COMPETITIVE,searchpage-profile.cfm_1189.html
University of Portland,Portland,OR,97203,VERY COMPETITIVE,searchpage-profile.cfm_1190.html
Warner Pacific College,Portland,OR,97215,COMPETITIVE,searchpage-profile.cfm_1191.html
Corban University,Salem,OR,97317,COMPETITIVE,searchpage-profile.cfm_1192.html
Western Oregon University,Monmouth,OR,97361,LESS COMPETITIVE,searchpage-profile.cfm_1193.html
Willamette University,Salem,OR,97301,VERY COMPETITIVE+,searchpage-profile.cfm_1194.html
Albright College,Reading,PA,19612,COMPETITIVE,searchpage-profile.cfm_1195.html
Allegheny College,Meadville,PA,16335,VERY COMPETITIVE,searchpage-profile.cfm_1196.html
DeSales University,Center Valley,PA,18034,COMPETITIVE,searchpage-profile.cfm_1197.html
Alvernia University,Reading,PA,19607,COMPETITIVE,searchpage-profile.cfm_1198.html
Arcadia University,Glenside,PA,19038,COMPETITIVE+,searchpage-profile.cfm_1199.html
Otis College of Art and Design,Los Angeles,CA,90045,SPECIAL,searchpage-profile.cfm_120.html
Bloomsburg University of Pennsylvania,Bloomsburg,PA,17815,LESS COMPETITIVE,searchpage-profile.cfm_1200.html
